invoice_id,invoice_no,vendor_name,invoice_date,amount,expense_type
INV002258,FP202500002258,XX供应商7501,2025-03-02,202.3,office_supplies
INV002259,FP202500002259,XX供应商9796,2025-04-13,670.57,business_entertainment
INV002260,FP202500002260,XX供应商8167,2025-07-19,464.08,travel_lodging
INV002261,FP202500002261,XX供应商8673,2025-03-23,1693.23,training_fee
INV002262,FP202500002262,XX供应商7739,2025-04-05,521.38,travel_lodging
INV002263,FP202500002263,XX供应商2991,2025-07-10,387.55,business_entertainment
INV002264,FP202500002264,XX供应商2099,2025-08-30,572.07,travel_lodging
INV002265,FP202500002265,XX供应商9759,2025-12-30,233.38,communication
INV002266,FP202500002266,XX供应商2115,2025-06-23,264.66,travel_lodging
INV002267,FP202500002267,XX供应商6291,2025-03-19,483.95,office_supplies
INV002268,FP202500002268,XX供应商6285,2025-03-23,245.41,communication
INV002269,FP202500002269,XX供应商8823,2025-02-21,707.55,business_entertainment
INV002270,FP202500002270,XX供应商8516,2025-07-18,334.04,office_supplies
INV002271,FP202500002271,XX供应商2686,2025-02-02,1968.53,training_fee
INV002272,FP202500002272,XX供应商3641,2025-12-13,415.48,office_supplies
INV002273,FP202500002273,XX供应商9897,2025-05-27,1966.41,training_fee
INV002274,FP202500002274,XX供应商2015,2025-01-07,1453.94,travel_lodging
INV002275,FP202500002275,XX供应商5111,2025-09-11,259.28,travel_lodging
INV002276,FP202500002276,XX供应商9201,2025-11-20,1661.27,training_fee
INV002277,FP202500002277,XX供应商1799,2025-12-26,128.53,office_supplies
INV002278,FP202500002278,XX供应商9598,2025-07-25,457.08,travel_lodging
INV002279,FP202500002279,XX供应商8477,2025-10-02,208.36,local_transport
INV002280,FP202500002280,XX供应商3949,2025-12-11,290.17,travel_lodging
INV002281,FP202500002281,XX供应商5165,2025-04-29,194.07,local_transport
INV002282,FP202500002282,XX供应商9090,2025-02-20,183.41,communication
INV002283,FP202500002283,XX供应商7757,2025-09-17,221.28,communication
INV002284,FP202500002284,XX供应商5941,2025-08-29,133.5,local_transport
INV002285,FP202500002285,XX供应商1352,2025-06-02,1744.55,training_fee
INV002286,FP202500002286,XX供应商7986,2025-06-25,65.27,local_transport
INV002287,FP202500002287,XX供应商9482,2025-09-02,77.81,local_transport
INV002288,FP202500002288,XX供应商7653,2025-05-29,352.65,office_supplies
INV002289,FP202500002289,XX供应商5971,2025-04-12,2595.37,training_fee
INV002290,FP202500002290,XX供应商5673,2025-03-11,1146.92,travel_lodging
INV002291,FP202500002291,XX供应商4372,2025-12-13,697.63,travel_lodging
INV002292,FP202500002292,XX供应商2222,2025-03-14,427.31,travel_lodging
INV002293,FP202500002293,XX供应商3323,2025-12-03,459.37,office_supplies
INV002294,FP202500002294,XX供应商3790,2025-11-05,183.77,office_supplies
INV002295,FP202500002295,XX供应商3229,2025-08-23,269.25,travel_lodging
INV002296,FP202500002296,XX供应商8139,2025-05-30,973.36,travel_lodging
INV002297,FP202500002297,XX供应商9271,2025-03-12,2322.96,training_fee
INV002298,FP202500002298,XX供应商5072,2025-03-29,261.35,communication
INV002299,FP202500002299,XX供应商7271,2025-06-22,199.37,office_supplies
INV002300,FP202500002300,XX供应商6473,2025-03-16,1425.77,training_fee
INV002301,FP202500002301,XX供应商6810,2025-02-01,222.57,communication
INV002302,FP202500002302,XX供应商6052,2025-11-28,694.38,business_entertainment
INV002303,FP202500002303,XX供应商8938,2025-10-05,677.11,travel_lodging
INV002304,FP202500002304,XX供应商9758,2025-12-22,109.51,communication
INV002305,FP202500002305,XX供应商4442,2025-12-04,778.22,travel_lodging
INV002306,FP202500002306,XX供应商2272,2025-11-05,179.01,office_supplies
INV002307,FP202500002307,XX供应商5326,2025-05-05,489.04,travel_lodging
INV002308,FP202500002308,XX供应商8081,2025-06-26,584.57,business_entertainment
INV002309,FP202500002309,XX供应商6474,2025-12-02,2788.77,training_fee
INV002310,FP202500002310,XX供应商7862,2025-02-17,1801.72,training_fee
INV002311,FP202500002311,XX供应商8786,2025-01-04,47.51,local_transport
INV002312,FP202500002312,XX供应商5931,2025-03-30,1184.72,travel_lodging
INV002313,FP202500002313,XX供应商5013,2025-12-09,1438.27,travel_lodging
INV002314,FP202500002314,XX供应商6393,2025-07-18,121.26,communication
INV002315,FP202500002315,XX供应商6195,2025-02-10,2436.21,training_fee
INV002316,FP202500002316,XX供应商9774,2025-09-10,348.2,travel_lodging
INV002317,FP202500002317,XX供应商5223,2025-06-11,232.13,office_supplies
INV002318,FP202500002318,XX供应商6613,2025-05-11,188.5,local_transport
INV002319,FP202500002319,XX供应商8153,2025-05-11,276.75,communication
INV002320,FP202500002320,XX供应商4102,2025-10-13,516.01,travel_lodging
INV002321,FP202500002321,XX供应商7366,2025-12-29,250.88,communication
INV002322,FP202500002322,XX供应商9812,2025-09-19,1558.86,training_fee
INV002323,FP202500002323,XX供应商8531,2025-03-19,698.78,business_entertainment
INV002324,FP202500002324,XX供应商4341,2025-02-15,1307.69,business_entertainment
INV002325,FP202500002325,XX供应商5465,2025-10-26,42.42,local_transport
INV002326,FP202500002326,XX供应商9533,2025-05-20,200.19,office_supplies
INV002327,FP202500002327,XX供应商6470,2025-03-11,256.87,travel_lodging
INV002328,FP202500002328,XX供应商5097,2025-12-19,427.68,office_supplies
INV002329,FP202500002329,XX供应商3995,2025-03-02,479.37,office_supplies
INV002330,FP202500002330,XX供应商2746,2025-12-19,414.13,office_supplies
INV002331,FP202500002331,XX供应商1108,2025-02-10,2390.31,training_fee
INV002332,FP202500002332,XX供应商3620,2025-01-26,148.89,communication
INV002333,FP202500002333,XX供应商6201,2025-03-17,754.5,business_entertainment
INV002334,FP202500002334,XX供应商9315,2025-09-27,625.41,travel_lodging
INV002335,FP202500002335,XX供应商5880,2025-06-09,191.73,office_supplies
INV002336,FP202500002336,XX供应商8107,2025-02-27,127.61,communication
INV002337,FP202500002337,XX供应商2466,2025-05-21,156.73,communication
INV002338,FP202500002338,XX供应商7872,2025-08-08,310.72,office_supplies
INV002339,FP202500002339,XX供应商6292,2025-09-01,879.25,business_entertainment
INV002340,FP202500002340,XX供应商4149,2025-10-12,665.24,travel_lodging
INV002341,FP202500002341,XX供应商8664,2025-07-17,402.2,office_supplies
INV002342,FP202500002342,XX供应商7130,2025-02-24,274.97,communication
INV002343,FP202500002343,XX供应商1333,2025-04-11,178.26,communication
INV002344,FP202500002344,XX供应商8868,2025-05-26,94.67,local_transport
INV002345,FP202500002345,XX供应商5922,2025-03-15,577.74,business_entertainment
INV002346,FP202500002346,XX供应商7425,2025-06-30,1336.77,business_entertainment
INV002347,FP202500002347,XX供应商1937,2025-07-13,113.12,local_transport
INV002348,FP202500002348,XX供应商9672,2025-07-31,183.53,local_transport
INV002349,FP202500002349,XX供应商3183,2025-04-13,621.38,business_entertainment
INV002350,FP202500002350,XX供应商4767,2025-07-20,807.45,travel_lodging
INV002351,FP202500002351,XX供应商1247,2025-08-17,132.39,office_supplies
INV002352,FP202500002352,XX供应商4545,2025-02-11,2891.5,training_fee
INV002353,FP202500002353,XX供应商8972,2025-05-29,845.37,travel_lodging
INV002354,FP202500002354,XX供应商6777,2025-06-03,2855.11,training_fee
INV002355,FP202500002355,XX供应商6918,2025-11-26,186.54,communication
INV002356,FP202500002356,XX供应商7682,2025-09-23,110.43,local_transport
INV002357,FP202500002357,XX供应商5000,2025-01-07,632.48,business_entertainment
INV002358,FP202500002358,XX供应商4898,2025-09-25,217.55,communication
INV002359,FP202500002359,XX供应商9649,2025-01-15,436.39,travel_lodging
INV002360,FP202500002360,XX供应商7734,2025-01-06,1328.08,business_entertainment
INV002361,FP202500002361,XX供应商7961,2025-12-01,302.52,office_supplies
INV002362,FP202500002362,XX供应商1080,2025-08-19,2630.16,training_fee
INV002363,FP202500002363,XX供应商7846,2025-12-16,1621.52,training_fee
INV002364,FP202500002364,XX供应商1503,2025-03-21,308.33,office_supplies
INV002365,FP202500002365,XX供应商8349,2025-03-24,402.62,business_entertainment
INV002366,FP202500002366,XX供应商1701,2025-02-18,2939.7,training_fee
INV002367,FP202500002367,XX供应商5336,2025-09-15,1075.5,business_entertainment
INV002368,FP202500002368,XX供应商8592,2025-04-26,760.69,business_entertainment
INV002369,FP202500002369,XX供应商1765,2025-06-27,3179.41,training_fee
INV002370,FP202500002370,XX供应商6157,2025-05-18,2036.48,training_fee
INV002371,FP202500002371,XX供应商4449,2025-12-14,439.71,travel_lodging
INV002372,FP202500002372,XX供应商6242,2025-07-07,189.03,communication
INV002373,FP202500002373,XX供应商8790,2025-01-25,904.96,business_entertainment
INV002374,FP202500002374,XX供应商3998,2025-05-17,414.53,business_entertainment
INV002375,FP202500002375,XX供应商5652,2025-11-02,123.88,office_supplies
INV002376,FP202500002376,XX供应商5311,2025-12-30,1271.67,training_fee
INV002377,FP202500002377,XX供应商3303,2025-03-27,240.56,office_supplies
INV002378,FP202500002378,XX供应商6927,2025-01-14,653.15,business_entertainment
INV002379,FP202500002379,XX供应商4128,2025-11-09,66.7,local_transport
INV002380,FP202500002380,XX供应商3838,2025-02-25,280.61,communication
INV002381,FP202500002381,XX供应商3403,2025-09-20,166.64,local_transport
INV002382,FP202500002382,XX供应商4822,2025-09-07,256.89,local_transport
INV002383,FP202500002383,XX供应商3083,2025-08-17,216.91,local_transport
INV002384,FP202500002384,XX供应商7688,2025-05-30,125.35,office_supplies
INV002385,FP202500002385,XX供应商4361,2025-03-18,2253.35,travel_lodging
INV002386,FP202500002386,XX供应商1307,2025-05-18,419.66,local_transport
INV002387,FP202500002387,XX供应商9621,2025-12-01,217.38,communication
INV002388,FP202500002388,XX供应商9423,2025-03-21,483.35,office_supplies
INV002389,FP202500002389,XX供应商2679,2025-09-08,296.88,office_supplies
INV002390,FP202500002390,XX供应商7438,2025-12-28,1302.59,business_entertainment
INV002391,FP202500002391,XX供应商2773,2025-06-17,1344.3,travel_lodging
INV002392,FP202500002392,XX供应商1319,2025-08-08,1805.03,training_fee
INV002393,FP202500002393,XX供应商8220,2025-09-02,212.17,local_transport
INV002394,FP202500002394,XX供应商1653,2025-05-01,1800.22,training_fee
INV002395,FP202500002395,XX供应商2891,2025-11-04,106.49,local_transport
INV002396,FP202500002396,XX供应商5562,2025-09-01,474.55,office_supplies
INV002397,FP202500002397,XX供应商7327,2025-12-09,1058.37,business_entertainment
INV002398,FP202500002398,XX供应商5118,2025-03-02,48.44,local_transport
INV002399,FP202500002399,XX供应商8087,2025-03-19,313.67,travel_lodging
INV002400,FP202500002400,XX供应商8896,2025-12-07,364.24,office_supplies
INV002401,FP202500002401,XX供应商2551,2025-09-26,569.6,travel_lodging
INV002402,FP202500002402,XX供应商4056,2025-04-04,66.21,local_transport
INV002403,FP202500002403,XX供应商7966,2025-04-11,562.43,travel_lodging
INV002404,FP202500002404,XX供应商5102,2025-09-24,2543.71,training_fee
INV002405,FP202500002405,XX供应商2264,2025-10-25,1619.67,business_entertainment
INV002406,FP202500002406,XX供应商4488,2025-11-24,78.58,local_transport
INV002407,FP202500002407,XX供应商5793,2025-08-02,916.17,business_entertainment
INV002408,FP202500002408,XX供应商2328,2025-09-19,934.15,business_entertainment
INV002409,FP202500002409,XX供应商2854,2025-12-29,398.12,local_transport
INV002410,FP202500002410,XX供应商3722,2025-12-30,230.76,travel_lodging
INV002411,FP202500002411,XX供应商3549,2025-03-29,2517.5,training_fee
INV002412,FP202500002412,XX供应商8529,2025-07-20,577.67,travel_lodging
INV002413,FP202500002413,XX供应商6942,2025-09-04,287.92,travel_lodging
INV002414,FP202500002414,XX供应商3276,2025-05-06,294.67,local_transport
INV002415,FP202500002415,XX供应商3164,2025-10-08,337.85,office_supplies
INV002416,FP202500002416,XX供应商5149,2025-06-03,1167.74,business_entertainment
INV002417,FP202500002417,XX供应商1925,2025-12-25,985.78,business_entertainment
INV002418,FP202500002418,XX供应商2395,2025-07-11,306.42,business_entertainment
INV002419,FP202500002419,XX供应商4499,2025-09-06,880.63,travel_lodging
INV002420,FP202500002420,XX供应商7067,2025-05-01,122.96,office_supplies
INV002421,FP202500002421,XX供应商4229,2025-11-07,66.27,local_transport
INV002422,FP202500002422,XX供应商4588,2025-03-24,2541.18,training_fee
INV002423,FP202500002423,XX供应商6415,2025-12-17,593.06,travel_lodging
INV002424,FP202500002424,XX供应商8768,2025-10-13,281.49,communication
INV002425,FP202500002425,XX供应商3792,2025-05-18,61.1,local_transport
INV002426,FP202500002426,XX供应商1285,2025-01-24,590.56,travel_lodging
INV002427,FP202500002427,XX供应商7273,2025-12-31,156.27,office_supplies
INV002428,FP202500002428,XX供应商2691,2025-10-05,1587.65,travel_lodging
INV002429,FP202500002429,XX供应商8080,2025-07-06,669.63,travel_lodging
INV002430,FP202500002430,XX供应商1665,2025-12-16,211.76,communication
INV002431,FP202500002431,XX供应商4924,2025-09-11,461.44,travel_lodging
INV002432,FP202500002432,XX供应商8756,2025-09-08,467.15,office_supplies
INV002433,FP202500002433,XX供应商5411,2025-11-12,2110.49,training_fee
INV002434,FP202500002434,XX供应商8115,2025-09-13,746.62,travel_lodging
INV002435,FP202500002435,XX供应商5797,2025-07-15,214.42,office_supplies
INV002436,FP202500002436,XX供应商9746,2025-11-29,225.86,communication
INV002437,FP202500002437,XX供应商7534,2025-12-15,768.49,business_entertainment
INV002438,FP202500002438,XX供应商1722,2025-11-29,152.78,local_transport
INV002439,FP202500002439,XX供应商5131,2025-09-29,2098.05,training_fee
INV002440,FP202500002440,XX供应商1665,2025-09-21,1058.07,travel_lodging
INV002441,FP202500002441,XX供应商5874,2025-12-07,1672.97,training_fee
INV002442,FP202500002442,XX供应商5819,2025-03-05,157.95,communication
INV002443,FP202500002443,XX供应商1675,2025-04-01,2986.0,training_fee
INV002444,FP202500002444,XX供应商8417,2025-08-23,51.49,local_transport
INV002445,FP202500002445,XX供应商6227,2025-12-12,170.13,office_supplies
INV002446,FP202500002446,XX供应商8772,2025-10-14,410.35,travel_lodging
INV002447,FP202500002447,XX供应商2490,2025-10-25,872.99,business_entertainment
INV002448,FP202500002448,XX供应商4591,2025-04-27,2972.04,training_fee
INV002449,FP202500002449,XX供应商8521,2025-12-14,52.48,local_transport
INV002450,FP202500002450,XX供应商1252,2025-12-01,2505.76,training_fee
INV002451,FP202500002451,XX供应商9916,2025-09-27,528.53,business_entertainment
INV002452,FP202500002452,XX供应商9557,2025-06-21,174.08,communication
INV002453,FP202500002453,XX供应商4129,2025-01-30,510.34,travel_lodging
INV002454,FP202500002454,XX供应商6922,2025-10-16,749.93,business_entertainment
INV002455,FP202500002455,XX供应商4735,2025-12-05,51.2,local_transport
INV002456,FP202500002456,XX供应商5737,2025-07-31,341.58,travel_lodging
INV002457,FP202500002457,XX供应商4660,2025-01-08,791.26,travel_lodging
INV002458,FP202500002458,XX供应商9109,2025-12-05,864.81,travel_lodging
INV002459,FP202500002459,XX供应商1778,2025-12-24,174.66,office_supplies
INV002460,FP202500002460,XX供应商5999,2025-11-30,60.48,local_transport
INV002461,FP202500002461,XX供应商9098,2025-07-14,671.23,travel_lodging
INV002462,FP202500002462,XX供应商2471,2025-02-15,796.2,travel_lodging
INV002463,FP202500002463,XX供应商9553,2025-01-03,209.08,office_supplies
INV002464,FP202500002464,XX供应商5548,2025-12-23,308.03,office_supplies
INV002465,FP202500002465,XX供应商6512,2025-01-24,215.87,communication
INV002466,FP202500002466,XX供应商9887,2025-10-09,1274.0,business_entertainment
INV002467,FP202500002467,XX供应商5060,2025-12-12,661.55,business_entertainment
INV002468,FP202500002468,XX供应商9904,2025-10-18,235.7,communication
INV002469,FP202500002469,XX供应商1040,2025-01-06,2690.95,training_fee
INV002470,FP202500002470,XX供应商3935,2025-01-29,378.83,office_supplies
INV002471,FP202500002471,XX供应商4693,2025-11-28,273.65,office_supplies
INV002472,FP202500002472,XX供应商7906,2025-12-02,478.55,office_supplies
INV002473,FP202500002473,XX供应商5705,2025-03-04,387.89,local_transport
INV002474,FP202500002474,XX供应商1694,2025-03-10,3129.65,training_fee
INV002475,FP202500002475,XX供应商3609,2025-09-25,204.74,local_transport
INV002476,FP202500002476,XX供应商4545,2025-02-15,2179.99,training_fee
INV002477,FP202500002477,XX供应商8940,2025-01-17,309.12,local_transport
INV002478,FP202500002478,XX供应商6093,2025-11-19,84.42,local_transport
