approval_id,record_id,tier_id,approver_employee_id,approver_role,approved_at,approval_status
A002496,R002496,AR-01,E0006,部门经理,2025-06-09,approved
A002497,R002497,AR-01,E0002,部门经理,2025-08-19,approved
A002498,R002498,AR-01,E0006,部门经理,2025-05-22,approved
A002499,R002499,AR-01,E0005,部门经理,2025-08-10,approved
A002500,R002500,AR-01,E0005,部门经理,2025-10-31,approved
A002501,R002501,AR-01,E0009,部门经理,2025-07-12,approved
A002502,R002502,AR-01,E0001,部门经理,2026-01-09,approved
A002503,R002503,AR-01,E0003,部门经理,2025-02-19,approved
A002504,R002504,AR-01,E0001,部门经理,2025-04-18,approved
A002505,R002505,AR-01,E0009,部门经理,2025-03-11,approved
A002506,R002506,AR-01,E0007,部门经理,2025-12-03,approved
A002507,R002507,AR-01,E0001,部门经理,2026-01-04,approved
A002508,R002508,AR-01,E0002,部门经理,2025-03-28,approved
A002509,R002509,AR-01,E0004,部门经理,2025-06-18,approved
A002510,R002510,AR-01,E0004,部门经理,2025-11-30,approved
A002511,R002511,AR-01,E0004,部门经理,2026-01-03,approved
A002512,R002512,AR-01,E0006,部门经理,2025-12-17,approved
A002513,R002513,AR-01,E0004,部门经理,2025-08-08,approved
A002514,R002514,AR-01,E0005,部门经理,2025-12-22,approved
A002515,R002515,AR-01,E0004,部门经理,2025-04-20,approved
A002516,R002516,AR-01,E0005,部门经理,2025-07-12,approved
A002517,R002517,AR-01,E0001,部门经理,2025-03-15,approved
A002518,R002518,AR-01,E0006,部门经理,2025-05-29,approved
A002519,R002519,AR-01,E0004,部门经理,2026-01-06,approved
A002520,R002520,AR-01,E0001,部门经理,2025-10-13,approved
A002521,R002521,AR-01,E0010,部门经理,2025-07-02,approved
A002522,R002522,AR-01,E0004,部门经理,2026-01-04,approved
A002523,R002523,AR-01,E0010,部门经理,2025-06-11,approved
A002524,R002524,AR-01,E0004,部门经理,2026-01-10,approved
A002525,R002525,AR-01,E0004,部门经理,2025-12-08,approved
A002526,R002526,AR-01,E0001,部门经理,2025-05-08,approved
A002527,R002527,AR-01,E0009,部门经理,2025-05-28,approved
A002528,R002528,AR-01,E0004,部门经理,2026-01-05,approved
A002529,R002529,AR-01,E0004,部门经理,2025-04-04,approved
A002530,R002530,AR-01,E0001,部门经理,2025-12-25,approved
A002531,R002531,AR-01,E0007,部门经理,2026-01-14,approved
A002532,R002532,AR-01,E0007,部门经理,2025-08-12,approved
A002533,R002533,AR-01,E0008,部门经理,2025-07-20,approved
A002534,R002534,AR-01,E0001,部门经理,2025-12-30,approved
A002535,R002535,AR-01,E0004,部门经理,2025-11-19,approved
A002536,R002536,AR-01,E0004,部门经理,2025-03-26,approved
A002537,R002537,AR-01,E0006,部门经理,2025-05-14,approved
A002538,R002538,AR-01,E0008,部门经理,2025-05-03,approved
A002539,R002539,AR-01,E0004,部门经理,2026-01-09,approved
A002540,R002540,AR-01,E0005,部门经理,2025-05-24,approved
A002541,R002541,AR-01,E0008,部门经理,2025-12-24,approved
A002542,R002542,AR-01,E0003,部门经理,2025-06-25,approved
A002543,R002543,AR-01,E0001,部门经理,2025-11-03,approved
A002544,R002544,AR-01,E0005,部门经理,2025-04-20,approved
A002545,R002545,AR-01,E0003,部门经理,2025-04-30,approved
A002546,R002546,AR-01,E0003,部门经理,2025-02-20,approved
A002547,R002547,AR-01,E0004,部门经理,2026-01-10,approved
A002548,R002548,AR-01,E0005,部门经理,2025-04-15,approved
A002549,R002549,AR-01,E0004,部门经理,2025-11-02,approved
A002550,R002550,AR-01,E0005,部门经理,2026-01-08,approved
A002551,R002551,AR-01,E0002,部门经理,2026-01-02,approved
A002552,R002552,AR-01,E0007,部门经理,2026-01-13,approved
A002553,R002553,AR-01,E0006,部门经理,2025-12-12,approved
A002554,R002554,AR-01,E0001,部门经理,2025-05-13,approved
A002555,R002555,AR-01,E0007,部门经理,2025-02-13,approved
A002556,R002556,AR-01,E0006,部门经理,2025-09-29,approved
A002557,R002557,AR-01,E0001,部门经理,2025-12-08,approved
A002558,R002558,AR-01,E0004,部门经理,2025-10-07,approved
A002559,R002559,AR-01,E0004,部门经理,2025-04-24,approved
A002560,R002560,AR-01,E0001,部门经理,2026-01-14,approved
A002561,R002561,AR-01,E0001,部门经理,2025-02-04,approved
A002562,R002562,AR-01,E0004,部门经理,2025-02-27,approved
A002563,R002563,AR-01,E0004,部门经理,2025-12-25,approved
A002564,R002564,AR-02,E0001,部门经理,2025-06-20,approved
A002565,R002565,AR-01,E0004,部门经理,2025-12-30,approved
A002566,R002566,AR-01,E0009,部门经理,2025-09-01,approved
A002567,R002567,AR-01,E0006,部门经理,2025-12-21,approved
A002568,R002568,AR-01,E0005,部门经理,2025-08-11,approved
A002569,R002569,AR-01,E0004,部门经理,2025-12-21,approved
A002570,R002570,AR-01,E0004,部门经理,2025-05-10,approved
A002571,R002571,AR-01,E0001,部门经理,2025-08-27,approved
A002572,R002572,AR-01,E0001,部门经理,2025-10-17,approved
A002573,R002573,AR-01,E0008,部门经理,2025-07-08,approved
A002574,R002574,AR-01,E0009,部门经理,2026-01-01,approved
A002575,R002575,AR-01,E0001,部门经理,2025-08-04,approved
A002576,R002576,AR-01,E0008,部门经理,2025-03-27,approved
A002577,R002577,AR-01,E0006,部门经理,2025-12-31,approved
A002578,R002578,AR-01,E0010,部门经理,2025-05-29,approved
A002579,R002579,AR-01,E0006,部门经理,2025-02-25,approved
A002580,R002580,AR-01,E0002,部门经理,2025-09-03,approved
A002581,R002581,AR-01,E0002,部门经理,2025-12-22,approved
A002582,R002582,AR-01,E0006,部门经理,2025-07-03,approved
A002583,R002583,AR-01,E0006,部门经理,2025-10-10,approved
A002584,R002584,AR-01,E0009,部门经理,2025-06-23,approved
A002585,R002585,AR-01,E0008,部门经理,2025-11-19,approved
A002586,R002586,AR-01,E0006,部门经理,2025-06-13,approved
A002587,R002587,AR-01,E0009,部门经理,2025-08-04,approved
A002588,R002588,AR-01,E0008,部门经理,2025-12-27,approved
A002589,R002589,AR-01,E0005,部门经理,2025-03-09,approved
A002590,R002590,AR-02,E0006,部门经理,2025-07-16,approved
A002591,R002591,AR-01,E0004,部门经理,2025-09-19,approved
A002592,R002592,AR-01,E0007,部门经理,2025-07-31,approved
A002593,R002593,AR-01,E0006,部门经理,2025-10-15,approved
A002594,R002594,AR-01,E0004,部门经理,2025-04-12,approved
A002595,R002595,AR-01,E0008,部门经理,2025-08-09,approved
A002596,R002596,AR-01,E0009,部门经理,2026-01-13,approved
A002597,R002597,AR-01,E0001,部门经理,2025-10-04,approved
A002598,R002598,AR-01,E0005,部门经理,2025-04-16,approved
A002599,R002599,AR-01,E0002,部门经理,2025-02-20,approved
A002600,R002600,AR-01,E0007,部门经理,2025-08-14,approved
A002601,R002601,AR-01,E0002,部门经理,2025-05-24,approved
A002602,R002602,AR-01,E0010,部门经理,2025-10-08,approved
A002603,R002603,AR-01,E0005,部门经理,2025-08-13,approved
A002604,R002604,AR-01,E0004,部门经理,2025-01-13,approved
A002605,R002605,AR-01,E0001,部门经理,2025-12-15,approved
A002606,R002606,AR-01,E0008,部门经理,2025-04-28,approved
A002607,R002607,AR-01,E0007,部门经理,2025-12-19,approved
A002608,R002608,AR-01,E0005,部门经理,2025-12-27,approved
A002609,R002609,AR-01,E0005,部门经理,2025-08-09,approved
A002610,R002610,AR-01,E0005,部门经理,2025-03-01,approved
A002611,R002611,AR-01,E0004,部门经理,2025-09-17,approved
A002612,R002612,AR-01,E0009,部门经理,2025-09-30,approved
A002613,R002613,AR-01,E0006,部门经理,2025-10-06,approved
A002614,R002614,AR-01,E0010,部门经理,2025-05-27,approved
A002615,R002615,AR-01,E0004,部门经理,2025-04-13,approved
A002616,R002616,AR-01,E0003,部门经理,2025-12-30,approved
A002617,R002617,AR-01,E0007,部门经理,2025-07-20,approved
A002618,R002618,AR-01,E0004,部门经理,2025-10-14,approved
A002619,R002619,AR-01,E0008,部门经理,2025-01-30,approved
A002620,R002620,AR-01,E0007,部门经理,2026-01-04,approved
A002621,R002621,AR-01,E0003,部门经理,2025-05-08,approved
A002622,R002622,AR-01,E0004,部门经理,2025-12-14,approved
A002623,R002623,AR-01,E0005,部门经理,2025-12-02,approved
A002624,R002624,AR-01,E0005,部门经理,2025-11-02,approved
A002625,R002625,AR-01,E0004,部门经理,2025-12-24,approved
A002626,R002626,AR-01,E0005,部门经理,2026-01-04,approved
A002627,R002627,AR-01,E0006,部门经理,2025-10-10,approved
A002628,R002628,AR-01,E0006,部门经理,2026-01-01,approved
A002629,R002629,AR-01,E0002,部门经理,2025-12-26,approved
A002630,R002630,AR-01,E0002,部门经理,2025-12-11,approved
A002631,R002631,AR-01,E0001,部门经理,2025-09-05,approved
A002632,R002632,AR-01,E0007,部门经理,2025-09-08,approved
A002633,R002633,AR-01,E0008,部门经理,2025-10-12,approved
A002634,R002634,AR-01,E0002,部门经理,2025-10-21,approved
A002635,R002635,AR-01,E0009,部门经理,2025-06-06,approved
A002636,R002636,AR-01,E0006,部门经理,2025-06-18,approved
A002637,R002637,AR-02,E0005,部门经理,2025-04-23,approved
A002638,R002638,AR-01,E0004,部门经理,2025-11-25,approved
A002639,R002639,AR-02,E0008,部门经理,2025-09-02,approved
A002640,R002640,AR-01,E0005,部门经理,2025-09-30,approved
A002641,R002641,AR-01,E0006,部门经理,2025-10-20,approved
A002642,R002642,AR-01,E0004,部门经理,2025-06-06,approved
A002643,R002643,AR-01,E0004,部门经理,2026-01-03,approved
A002644,R002644,AR-01,E0004,部门经理,2025-02-02,approved
A002645,R002645,AR-01,E0007,部门经理,2025-06-19,approved
A002646,R002646,AR-01,E0007,部门经理,2025-09-27,approved
A002647,R002647,AR-01,E0001,部门经理,2025-07-24,approved
A002648,R002648,AR-01,E0006,部门经理,2025-06-18,approved
A002649,R002649,AR-01,E0004,部门经理,2025-05-19,approved
A002650,R002650,AR-01,E0005,部门经理,2025-03-25,approved
A002651,R002651,AR-01,E0007,部门经理,2025-05-15,approved
A002652,R002652,AR-01,E0004,部门经理,2026-01-01,approved
A002653,R002653,AR-01,E0005,部门经理,2025-05-19,approved
A002654,R002654,AR-01,E0006,部门经理,2025-12-29,approved
A002655,R002655,AR-01,E0002,部门经理,2025-08-25,approved
A002656,R002656,AR-01,E0004,部门经理,2025-04-01,approved
A002657,R002657,AR-01,E0006,部门经理,2025-08-04,approved
A002658,R002658,AR-01,E0005,部门经理,2025-06-28,approved
A002659,R002659,AR-01,E0004,部门经理,2025-09-05,approved
A002660,R002660,AR-01,E0005,部门经理,2025-12-26,approved
A002661,R002661,AR-01,E0006,部门经理,2025-06-21,approved
A002662,R002662,AR-01,E0007,部门经理,2025-10-21,approved
A002663,R002663,AR-01,E0007,部门经理,2025-07-10,approved
A002664,R002664,AR-01,E0005,部门经理,2025-12-28,approved
A002665,R002665,AR-01,E0004,部门经理,2025-11-14,approved
A002666,R002666,AR-01,E0008,部门经理,2026-01-04,approved
A002667,R002667,AR-01,E0006,部门经理,2025-07-21,approved
A002668,R002668,AR-01,E0002,部门经理,2025-11-05,approved
A002669,R002669,AR-01,E0009,部门经理,2025-04-14,approved
A002670,R002670,AR-01,E0005,部门经理,2025-05-03,approved
A002671,R002671,AR-01,E0006,部门经理,2025-12-13,approved
A002672,R002672,AR-01,E0002,部门经理,2025-03-10,approved
A002673,R002673,AR-01,E0009,部门经理,2025-11-22,approved
A002674,R002674,AR-01,E0008,部门经理,2025-04-20,approved
A002675,R002675,AR-01,E0006,部门经理,2025-05-02,approved
A002676,R002676,AR-01,E0005,部门经理,2026-01-05,approved
A002677,R002677,AR-01,E0003,部门经理,2025-03-04,approved
A002678,R002678,AR-01,E0008,部门经理,2025-01-16,approved
A002679,R002679,AR-01,E0004,部门经理,2025-06-30,approved
A002680,R002680,AR-01,E0004,部门经理,2025-09-28,approved
A002681,R002681,AR-01,E0004,部门经理,2025-10-19,approved
A002682,R002682,AR-01,E0001,部门经理,2025-03-07,approved
A002683,R002683,AR-01,E0001,部门经理,2025-12-31,approved
A002684,R002684,AR-01,E0006,部门经理,2025-12-16,approved
A002685,R002685,AR-01,E0003,部门经理,2025-08-23,approved
A002686,R002686,AR-01,E0002,部门经理,2025-10-14,approved
A002687,R002687,AR-01,E0007,部门经理,2025-12-31,approved
A002688,R002688,AR-01,E0005,部门经理,2025-10-03,approved
A002689,R002689,AR-01,E0001,部门经理,2025-09-22,approved
A002690,R002690,AR-01,E0009,部门经理,2025-07-30,approved
A002691,R002691,AR-01,E0002,部门经理,2025-12-24,approved
A002692,R002692,AR-01,E0004,部门经理,2026-01-02,approved
A002693,R002693,AR-01,E0005,部门经理,2025-05-16,approved
A002694,R002694,AR-01,E0008,部门经理,2025-05-21,approved
A002695,R002695,AR-01,E0003,部门经理,2025-07-30,approved
A002696,R002696,AR-01,E0005,部门经理,2025-11-19,approved
A002697,R002697,AR-01,E0006,部门经理,2025-07-10,approved
A002698,R002698,AR-01,E0008,部门经理,2025-05-06,approved
A002699,R002699,AR-01,E0004,部门经理,2025-06-02,approved
A002700,R002700,AR-01,E0005,部门经理,2025-07-23,approved
A002701,R002701,AR-01,E0004,部门经理,2025-08-04,approved
A002702,R002702,AR-01,E0004,部门经理,2025-12-22,approved
A002703,R002703,AR-01,E0003,部门经理,2025-11-16,approved
A002704,R002704,AR-01,E0001,部门经理,2025-03-22,approved
A002705,R002705,AR-01,E0006,部门经理,2025-05-20,approved
A002706,R002706,AR-01,E0007,部门经理,2025-09-16,approved
A002707,R002707,AR-01,E0004,部门经理,2025-01-14,approved
A002708,R002708,AR-01,E0007,部门经理,2026-01-11,approved
A002709,R002709,AR-01,E0001,部门经理,2025-06-15,approved
A002710,R002710,AR-01,E0005,部门经理,2025-10-14,approved
A002711,R002711,AR-01,E0002,部门经理,2025-01-29,approved
A002712,R002712,AR-01,E0001,部门经理,2025-06-09,approved
A002713,R002713,AR-01,E0001,部门经理,2025-05-06,approved
A002714,R002714,AR-01,E0006,部门经理,2025-06-02,approved
A002715,R002715,AR-01,E0006,部门经理,2025-09-15,approved
A002716,R002716,AR-01,E0003,部门经理,2025-09-01,approved
A002717,R002717,AR-01,E0003,部门经理,2025-11-22,approved
A002718,R002718,AR-01,E0006,部门经理,2025-06-28,approved
A002719,R002719,AR-01,E0005,部门经理,2025-10-17,approved
A002720,R002720,AR-01,E0002,部门经理,2025-09-25,approved
A002721,R002721,AR-01,E0003,部门经理,2026-01-04,approved
A002722,R002722,AR-01,E0010,部门经理,2025-06-11,approved
A002723,R002723,AR-01,E0005,部门经理,2025-03-01,approved
A002724,R002724,AR-01,E0004,部门经理,2025-09-07,approved
A002725,R002725,AR-02,E0002,部门经理,2025-05-01,approved
A002726,R002726,AR-01,E0007,部门经理,2025-10-01,approved
A002727,R002727,AR-01,E0001,部门经理,2025-12-17,approved
A002728,R002728,AR-01,E0009,部门经理,2025-08-31,approved
A002729,R002729,AR-01,E0006,部门经理,2025-02-22,approved
A002730,R002730,AR-01,E0007,部门经理,2025-04-08,approved
A002731,R002731,AR-01,E0007,部门经理,2025-10-04,approved
A002732,R002732,AR-01,E0004,部门经理,2025-12-14,approved
A002733,R002733,AR-01,E0006,部门经理,2025-04-06,approved
A002734,R002734,AR-01,E0003,部门经理,2025-07-15,approved
A002735,R002735,AR-01,E0006,部门经理,2025-07-07,approved
A002736,R002736,AR-01,E0004,部门经理,2025-07-28,approved
A002737,R002737,AR-01,E0001,部门经理,2025-02-19,approved
A002738,R002738,AR-01,E0003,部门经理,2025-11-30,approved
A002739,R002739,AR-01,E0010,部门经理,2025-02-15,approved
A002740,R002740,AR-01,E0008,部门经理,2025-12-29,approved
A002741,R002741,AR-01,E0006,部门经理,2025-07-15,approved
A002742,R002742,AR-01,E0005,部门经理,2025-04-26,approved
A002743,R002743,AR-01,E0005,部门经理,2025-11-23,approved
A002744,R002744,AR-01,E0002,部门经理,2025-11-02,approved
A002745,R002745,AR-01,E0007,部门经理,2025-02-13,approved
A002746,R002746,AR-01,E0005,部门经理,2025-02-18,approved
A002747,R002747,AR-01,E0007,部门经理,2025-02-22,approved
A002748,R002748,AR-01,E0002,部门经理,2025-12-21,approved
A002749,R002749,AR-01,E0002,部门经理,2025-09-24,approved
A002750,R002750,AR-01,E0001,部门经理,2026-01-04,approved
A002751,R002751,AR-02,E0006,部门经理,2025-04-10,approved
A002752,R002752,AR-01,E0005,部门经理,2025-11-05,approved
A002753,R002753,AR-01,E0002,部门经理,2025-10-21,approved
A002754,R002754,AR-01,E0006,部门经理,2026-01-03,approved
A002755,R002755,AR-01,E0002,部门经理,2025-04-15,approved
A002756,R002756,AR-01,E0005,部门经理,2025-02-19,approved
A002757,R002757,AR-01,E0004,部门经理,2025-12-31,approved
A002758,R002758,AR-01,E0006,部门经理,2025-05-26,approved
A002759,R002759,AR-01,E0005,部门经理,2025-05-20,approved
A002760,R002760,AR-01,E0005,部门经理,2025-02-14,approved
A002761,R002761,AR-01,E0010,部门经理,2025-06-21,approved
A002762,R002762,AR-01,E0008,部门经理,2025-02-25,approved
A002763,R002763,AR-01,E0001,部门经理,2025-07-22,approved
A002764,R002764,AR-01,E0002,部门经理,2025-12-03,approved
A002765,R002765,AR-01,E0007,部门经理,2025-03-11,approved
A002766,R002766,AR-01,E0004,部门经理,2025-05-25,approved
A002767,R002767,AR-01,E0005,部门经理,2026-01-14,approved
A002768,R002768,AR-01,E0003,部门经理,2025-11-06,approved
A002769,R002769,AR-01,E0002,部门经理,2025-07-15,approved
A002770,R002770,AR-01,E0006,部门经理,2025-05-22,approved
A002771,R002771,AR-01,E0005,部门经理,2026-01-03,approved
A002772,R002772,AR-01,E0002,部门经理,2025-07-07,approved
A002773,R002773,AR-01,E0007,部门经理,2025-08-12,approved
A002774,R002774,AR-01,E0010,部门经理,2025-05-05,approved
A002775,R002775,AR-01,E0001,部门经理,2025-10-08,approved
A002776,R002776,AR-01,E0008,部门经理,2025-06-20,approved
A002777,R002777,AR-01,E0004,部门经理,2025-12-05,approved
A002778,R002778,AR-01,E0002,部门经理,2026-01-10,approved
A002779,R002779,AR-01,E0002,部门经理,2025-08-04,approved
A002780,R002780,AR-01,E0009,部门经理,2025-10-09,approved
A002781,R002781,AR-01,E0004,部门经理,2025-04-28,approved
A002782,R002782,AR-01,E0006,部门经理,2025-05-15,approved
A002783,R002783,AR-01,E0004,部门经理,2025-01-27,approved
A002784,R002784,AR-01,E0005,部门经理,2025-12-23,approved
A002785,R002785,AR-01,E0003,部门经理,2025-10-31,approved
A002786,R002786,AR-01,E0007,部门经理,2025-07-22,approved
A002787,R002787,AR-01,E0004,部门经理,2025-06-21,approved
A002788,R002788,AR-01,E0004,部门经理,2025-08-05,approved
A002789,R002789,AR-01,E0004,部门经理,2025-05-19,approved
A002790,R002790,AR-01,E0004,部门经理,2025-03-14,approved
A002791,R002791,AR-01,E0003,部门经理,2025-01-17,approved
A002792,R002792,AR-01,E0004,部门经理,2025-05-17,approved
A002793,R002793,AR-01,E0009,部门经理,2026-01-08,approved
A002794,R002794,AR-01,E0001,部门经理,2025-12-05,approved
A002795,R002795,AR-01,E0004,部门经理,2025-09-20,approved
A002796,R002796,AR-01,E0007,部门经理,2025-09-02,approved
A002797,R002797,AR-01,E0008,部门经理,2025-09-16,approved
