record_id,record_no,employee_id,department_id,expense_date,reimburse_date,expense_type,amount,reason,invoice_id,status,city_tier,nights,days,participants,budget_year,special_approval
R001881,BX2025001881,E0015,D004,2025-01-19,2025-02-11,training_fee,2611.66,业务规范风险识别课程费,INV001881,approved,,,,,2025,0
R001882,BX2025001882,E0078,D006,2025-07-31,2025-09-11,business_entertainment,495.8,澄江合同沟通招待费,INV001882,approved,,,,2,2025,0
R001883,BX2025001883,E0037,D008,2025-08-23,2025-08-28,office_supplies,286.02,清源现场办公用品费,INV001883,approved,,,,,2025,0
R001884,BX2025001884,E0026,D004,2025-12-03,2025-12-27,travel_lodging,838.4,云帆客户拜访行程住宿费,INV001884,approved,A,3,,,2025,0
R001885,BX2025001885,E0045,D001,2025-11-11,2026-01-10,training_fee,1436.61,投资银行部运营规范学习费用,INV001885,approved,,,,,2025,0
R001886,BX2025001886,E0022,D007,2025-06-15,2025-07-06,training_fee,3041.48,项目管理认证课程费,INV001886,approved,,,,,2025,0
R001887,BX2025001887,E0019,D006,2025-12-15,2026-01-07,travel_lodging,614.68,北辰客户拜访行程住宿费,INV001887,approved,C,2,,,2025,0
R001888,BX2025001888,E0063,D004,2025-02-11,2025-03-23,travel_lodging,698.73,远航材料访谈期间住宿费,INV001888,approved,B,2,,,2025,0
R001889,BX2025001889,E0031,D006,2025-03-12,2025-03-30,local_transport,76.25,杭州材料补充交通费,INV001889,approved,B,,1,,2025,0
R001890,BX2025001890,E0058,D007,2025-04-02,2025-04-12,travel_lodging,351.06,分支机构走访赴上海住宿费,INV001890,approved,A,1,,,2025,0
R001891,BX2025001891,E0050,D008,2025-10-27,2025-12-19,training_fee,2339.36,合规风控部岗位能力提升培训费,INV001891,approved,,,,,2025,0
R001892,BX2025001892,E0022,D007,2025-03-22,2025-04-11,travel_lodging,672.83,监管沟通事项赴上海住宿费,INV001892,approved,A,1,,,2025,0
R001893,BX2025001893,E0046,D001,2025-03-22,2025-04-22,local_transport,350.49,星河尽调访谈交通费,INV001893,approved,A,,3,,2025,0
R001894,BX2025001894,E0041,D005,2025-12-08,2026-01-13,training_fee,2156.08,机构业务部投行业务学习费用,INV001894,approved,,,,,2025,0
R001895,BX2025001895,E0028,D009,2025-06-16,2025-07-17,training_fee,1851.77,澄江专项知识培训费,INV001895,approved,,,,,2025,0
R001896,BX2025001896,E0049,D006,2025-11-05,2025-11-16,local_transport,86.48,澄江现场巡检交通费,INV001896,approved,A,,1,,2025,0
R001897,BX2025001897,E0025,D001,2025-07-27,2025-09-02,local_transport,137.94,青竹现场巡检交通费,INV001897,approved,B,,2,,2025,0
R001898,BX2025001898,E0022,D007,2025-05-09,2025-05-19,office_supplies,164.37,北辰资料袋采购费,INV001898,approved,,,,,2025,0
R001899,BX2025001899,E0044,D006,2025-08-19,2025-10-05,training_fee,2017.61,风险识别风险识别课程费,INV001899,approved,,,,,2025,0
R001900,BX2025001900,E0076,D006,2025-10-14,2025-11-12,business_entertainment,516.17,合肥客户拜访工作餐费,INV001900,approved,,,,2,2025,0
R001901,BX2025001901,E0017,D003,2025-10-27,2025-12-26,local_transport,70.54,业务协同会议市内交通费,INV001901,approved,B,,1,,2025,0
R001902,BX2025001902,E0038,D004,2025-02-24,2025-03-28,office_supplies,423.93,研究所文件夹和标签耗材费,INV001902,approved,,,,,2025,0
R001903,BX2025001903,E0039,D002,2025-11-04,2025-12-07,local_transport,49.01,参加合肥业务会议市内交通费,INV001903,approved,C,,1,,2025,0
R001904,BX2025001904,E0073,D004,2025-01-10,2025-02-05,local_transport,75.71,分支机构沟通事项市内交通费,INV001904,approved,B,,1,,2025,0
R001905,BX2025001905,E0024,D006,2025-09-13,2025-11-10,training_fee,1326.4,参加数据治理专题培训费,INV001905,approved,,,,,2025,0
R001906,BX2025001906,E0051,D006,2025-10-15,2025-11-14,local_transport,93.0,运营管理部外勤走访市内交通费,INV001906,approved,B,,1,,2025,0
R001907,BX2025001907,E0068,D006,2025-06-13,2025-06-17,local_transport,88.28,业务协同会议市内交通费,INV001907,approved,A,,1,,2025,0
R001908,BX2025001908,E0017,D003,2025-09-01,2025-10-01,training_fee,1906.62,参加数据治理专题培训费,INV001908,approved,,,,,2025,0
R001909,BX2025001909,E0047,D009,2025-11-28,2025-12-17,training_fee,3193.47,客户服务风险识别培训费,INV001909,approved,,,,,2025,0
R001910,BX2025001910,E0033,D001,2025-08-13,2025-09-09,local_transport,64.88,启明资料递送交通费,INV001910,approved,B,,1,,2025,0
R001911,BX2025001911,E0066,D003,2025-03-19,2025-03-25,business_entertainment,1216.27,财富管理部业务交流招待费,INV001911,approved,,,,7,2025,0
R001912,BX2025001912,E0015,D004,2025-02-25,2025-04-17,office_supplies,172.24,启明资料袋采购费,INV001912,approved,,,,,2025,0
R001913,BX2025001913,E0064,D004,2025-05-17,2025-06-01,business_entertainment,879.2,杭州业务拜访工作餐费,INV001913,approved,,,,5,2025,0
R001914,BX2025001914,E0051,D006,2025-12-08,2025-12-16,travel_lodging,523.23,赴杭州参加星河专项会议住宿费,INV001914,approved,B,2,,,2025,0
R001915,BX2025001915,E0040,D001,2025-06-18,2025-08-01,office_supplies,221.68,日常办公耗材报销,INV001915,approved,,,,,2025,0
R001916,BX2025001916,E0077,D004,2025-11-02,2025-12-01,business_entertainment,679.9,客户服务改进沟通餐费,INV001916,approved,,,,3,2025,0
R001917,BX2025001917,E0050,D008,2025-08-19,2025-09-23,training_fee,3121.32,风险识别认证课程费,INV001917,approved,,,,,2025,0
R001918,BX2025001918,E0044,D006,2025-04-25,2025-06-08,local_transport,142.65,客户访谈期间市内交通包干,INV001918,approved,B,,2,,2025,0
R001919,BX2025001919,E0051,D006,2025-05-25,2025-06-04,office_supplies,283.85,文件归档装订耗材费,INV001919,approved,,,,,2025,0
R001920,BX2025001920,E0035,D005,2025-01-03,2025-01-13,communication,154.08,北辰需求沟通通讯费,INV001920,approved,,,,,2025,0
R001921,BX2025001921,E0031,D006,2025-05-04,2025-06-09,business_entertainment,403.76,客户服务改进沟通餐费,INV001921,approved,,,,2,2025,0
R001922,BX2025001922,E0062,D004,2025-06-06,2025-06-10,local_transport,308.69,分支机构沟通事项市内交通费,INV001922,approved,B,,4,,2025,0
R001923,BX2025001923,E0053,D010,2025-01-08,2025-03-04,travel_lodging,823.98,启明项目在上海开展尽调期间住宿费,INV001923,approved,A,2,,,2025,0
R001924,BX2025001924,E0075,D007,2025-05-19,2025-06-03,business_entertainment,654.39,客户服务改进沟通餐费,INV001924,approved,,,,3,2025,0
R001925,BX2025001925,E0080,D009,2025-01-06,2025-02-08,business_entertainment,407.57,澄江资料确认工作餐费,INV001925,approved,,,,2,2025,0
R001926,BX2025001926,E0078,D006,2025-04-16,2025-04-19,business_entertainment,461.89,杭州业务拜访工作餐费,INV001926,approved,,,,2,2025,0
R001927,BX2025001927,E0034,D005,2025-05-16,2025-06-10,communication,209.8,启明项目沟通通讯费,INV001927,approved,,,,,2025,0
R001928,BX2025001928,E0029,D003,2025-05-21,2025-06-10,office_supplies,180.16,员工工位文具补充费,INV001928,approved,,,,,2025,0
R001929,BX2025001929,E0074,D001,2025-05-24,2025-06-09,training_fee,2468.73,合规要求风险识别学习费,INV001929,approved,,,,,2025,0
R001930,BX2025001930,E0046,D001,2025-07-03,2025-07-27,training_fee,2402.56,投资银行部岗位能力提升培训费,INV001930,approved,,,,,2025,0
R001931,BX2025001931,E0070,D006,2025-07-18,2025-07-20,local_transport,147.31,业务协同会议市内交通费,INV001931,approved,A,,2,,2025,0
R001932,BX2025001932,E0044,D006,2025-07-18,2025-07-23,training_fee,1776.16,项目管理线上课程学习费,INV001932,approved,,,,,2025,0
R001933,BX2025001933,E0068,D006,2025-11-10,2025-11-25,local_transport,93.6,上海监管沟通交通费,INV001933,approved,A,,1,,2025,0
R001934,BX2025001934,E0054,D001,2025-12-11,2026-01-12,office_supplies,472.4,星河资料袋采购费,INV001934,approved,,,,,2025,0
R001935,BX2025001935,E0028,D009,2025-01-06,2025-01-31,communication,245.66,星河跨部门协作通讯费,INV001935,approved,,,,,2025,0
R001936,BX2025001936,E0017,D003,2025-02-09,2025-03-17,local_transport,262.23,清源资料递送交通费,INV001936,approved,B,,3,,2025,0
R001937,BX2025001937,E0066,D003,2025-01-14,2025-01-22,training_fee,3179.65,信息安全线上课程学习费,INV001937,approved,,,,,2025,0
R001938,BX2025001938,E0044,D006,2025-08-22,2025-10-12,local_transport,66.93,项目底稿交接交通费,INV001938,approved,A,,1,,2025,0
R001939,BX2025001939,E0030,D007,2025-05-31,2025-06-10,communication,168.66,运营联系通讯费,INV001939,approved,,,,,2025,0
R001940,BX2025001940,E0077,D004,2025-06-11,2025-06-16,local_transport,58.4,青竹系统测试交通费,INV001940,approved,B,,1,,2025,0
R001941,BX2025001941,E0055,D004,2025-03-06,2025-04-20,business_entertainment,720.91,星河投后沟通招待费,INV001941,approved,,,,3,2025,0
R001942,BX2025001942,E0072,D005,2025-01-02,2025-01-29,local_transport,153.11,启明资料递送交通费,INV001942,approved,A,,2,,2025,0
R001943,BX2025001943,E0054,D001,2025-12-07,2025-12-20,travel_lodging,706.34,投资银行部青竹现场核查住宿费,INV001943,approved,A,2,,,2025,0
R001944,BX2025001944,E0025,D001,2025-03-10,2025-04-16,business_entertainment,942.26,投资银行部客户活动接待费,INV001944,approved,,,,5,2025,0
R001945,BX2025001945,E0030,D007,2025-04-30,2025-06-04,office_supplies,355.29,信息技术部硒鼓和纸张费用,INV001945,approved,,,,,2025,0
R001946,BX2025001946,E0015,D004,2025-01-05,2025-01-18,training_fee,1680.15,清源项目管理培训费,INV001946,approved,,,,,2025,0
R001947,BX2025001947,E0018,D005,2025-08-18,2025-10-08,training_fee,1521.65,业务规范投行业务课程费,INV001947,approved,,,,,2025,0
R001948,BX2025001948,E0032,D005,2025-01-07,2025-01-08,travel_lodging,266.47,远航专项访谈住宿费,INV001948,approved,A,1,,,2025,0
R001949,BX2025001949,E0068,D006,2025-11-10,2025-11-25,local_transport,100.49,北辰现场支持交通费,INV001949,approved,C,,2,,2025,0
R001950,BX2025001950,E0066,D003,2025-03-05,2025-03-11,office_supplies,373.01,财富管理部办公用品采购报销,INV001950,approved,,,,,2025,0
R001951,BX2025001951,E0022,D007,2025-11-18,2025-12-06,local_transport,76.77,项目底稿交接交通费,INV001951,approved,B,,1,,2025,0
R001952,BX2025001952,E0024,D006,2025-09-22,2025-11-18,training_fee,2171.49,数据治理认证课程费,INV001952,approved,,,,,2025,0
R001953,BX2025001953,E0025,D001,2025-09-03,2025-10-31,travel_lodging,664.23,清源专项访谈住宿费,INV001953,approved,B,2,,,2025,0
R001954,BX2025001954,E0027,D007,2025-01-24,2025-03-12,communication,264.9,远航进度跟踪通讯费,INV001954,approved,,,,,2025,0
R001955,BX2025001955,E0021,D002,2025-08-02,2025-09-05,office_supplies,320.59,项目交付资料用品费,INV001955,approved,,,,,2025,0
R001956,BX2025001956,E0026,D004,2025-06-30,2025-07-09,training_fee,1346.24,合肥集中培训课程费,INV001956,approved,,,,,2025,0
R001957,BX2025001957,E0035,D005,2025-09-27,2025-10-21,local_transport,148.5,机构业务部外勤走访市内交通费,INV001957,approved,C,,2,,2025,0
R001958,BX2025001958,E0028,D009,2025-10-04,2025-11-02,business_entertainment,433.22,远航合作事项接待费,INV001958,approved,,,,2,2025,0
R001959,BX2025001959,E0030,D007,2025-11-22,2025-12-11,business_entertainment,706.97,云帆客户沟通业务招待费,INV001959,approved,,,,5,2025,0
R001960,BX2025001960,E0046,D001,2025-12-18,2026-01-01,communication,156.07,监管沟通事项通讯费,INV001960,approved,,,,,2025,0
R001961,BX2025001961,E0020,D008,2025-02-09,2025-03-11,local_transport,59.73,分支机构沟通事项市内交通费,INV001961,approved,C,,1,,2025,0
R001962,BX2025001962,E0027,D007,2025-08-07,2025-09-07,business_entertainment,1473.74,青竹项目洽谈招待费,INV001962,approved,,,,6,2025,0
R001963,BX2025001963,E0026,D004,2025-12-29,2026-01-02,communication,155.56,研究所客户维护通讯费,INV001963,approved,,,,,2025,0
R001964,BX2025001964,E0028,D009,2025-07-29,2025-09-02,travel_lodging,321.62,上海客户沟通行程住宿费,INV001964,approved,A,1,,,2025,0
R001965,BX2025001965,E0078,D006,2025-10-01,2025-10-18,business_entertainment,562.42,合肥渠道沟通工作餐费,INV001965,approved,,,,3,2025,0
R001966,BX2025001966,E0075,D007,2025-08-06,2025-08-30,training_fee,1749.26,新制度宣贯客户服务培训费,INV001966,approved,,,,,2025,0
R001967,BX2025001967,E0022,D007,2025-09-24,2025-11-13,business_entertainment,649.7,信息技术部合作机构接待费,INV001967,approved,,,,3,2025,0
R001968,BX2025001968,E0077,D004,2025-05-09,2025-06-03,local_transport,72.67,云帆现场巡检交通费,INV001968,approved,A,,1,,2025,0
R001969,BX2025001969,E0078,D006,2025-07-03,2025-08-23,office_supplies,347.75,客户材料制作用品费,INV001969,approved,,,,,2025,0
R001970,BX2025001970,E0056,D005,2025-03-08,2025-04-25,travel_lodging,510.26,机构业务部例行检查赴杭州住宿费,INV001970,approved,B,1,,,2025,0
R001971,BX2025001971,E0015,D004,2025-12-24,2026-01-12,office_supplies,238.7,研究所办公用品采购报销,INV001971,approved,,,,,2025,0
R001972,BX2025001972,E0056,D005,2025-06-27,2025-07-29,office_supplies,276.95,星河现场办公用品费,INV001972,approved,,,,,2025,0
R001973,BX2025001973,E0040,D001,2025-07-13,2025-08-04,local_transport,165.44,客户访谈期间市内交通包干,INV001973,approved,B,,2,,2025,0
R001974,BX2025001974,E0058,D007,2025-11-05,2025-12-30,business_entertainment,286.06,信息技术部合作伙伴会谈招待费,INV001974,approved,,,,2,2025,0
R001975,BX2025001975,E0019,D006,2025-07-15,2025-09-08,office_supplies,178.94,运营管理部文件夹和标签耗材费,INV001975,approved,,,,,2025,0
R001976,BX2025001976,E0063,D004,2025-09-29,2025-11-25,business_entertainment,731.95,机构客户会议工作餐费,INV001976,approved,,,,5,2025,0
R001977,BX2025001977,E0066,D003,2025-01-30,2025-03-29,travel_lodging,971.93,青竹合同资料交接住宿费,INV001977,approved,A,2,,,2025,0
R001978,BX2025001978,E0047,D009,2025-05-24,2025-06-20,office_supplies,324.71,财务管理部办公用品采购报销,INV001978,approved,,,,,2025,0
R001979,BX2025001979,E0052,D003,2025-03-01,2025-03-13,training_fee,1883.7,运营规范项目管理课程费,INV001979,approved,,,,,2025,0
R001980,BX2025001980,E0038,D004,2025-06-08,2025-06-26,business_entertainment,283.36,上海项目路演接待费,INV001980,approved,,,,2,2025,0
R001981,BX2025001981,E0061,D008,2025-11-14,2025-12-07,office_supplies,124.49,合规风控部文件夹和标签耗材费,INV001981,approved,,,,,2025,0
R001982,BX2025001982,E0046,D001,2025-09-14,2025-09-23,travel_lodging,389.96,赴上海参加云帆专项会议住宿费,INV001982,approved,A,1,,,2025,0
R001983,BX2025001983,E0030,D007,2025-01-24,2025-02-19,office_supplies,175.72,信息技术部培训材料用品费,INV001983,approved,,,,,2025,0
R001984,BX2025001984,E0028,D009,2025-03-13,2025-04-08,local_transport,67.4,合肥材料补充交通费,INV001984,approved,C,,1,,2025,0
R001985,BX2025001985,E0075,D007,2025-04-09,2025-04-16,office_supplies,375.7,信息技术部档案整理耗材费,INV001985,approved,,,,,2025,0
R001986,BX2025001986,E0034,D005,2025-01-18,2025-03-10,training_fee,3089.11,杭州项目管理外部培训费,INV001986,approved,,,,,2025,0
R001987,BX2025001987,E0024,D006,2025-07-03,2025-08-27,business_entertainment,372.79,运营管理部客户活动接待费,INV001987,approved,,,,2,2025,0
R001988,BX2025001988,E0017,D003,2025-05-07,2025-05-08,communication,166.92,运营联系通讯费,INV001988,approved,,,,,2025,0
R001989,BX2025001989,E0062,D004,2025-03-19,2025-03-21,business_entertainment,698.93,重点客户维护业务招待费,INV001989,approved,,,,3,2025,0
R001990,BX2025001990,E0051,D006,2025-01-01,2025-02-08,training_fee,3002.54,星河专项知识培训费,INV001990,approved,,,,,2025,0
R001991,BX2025001991,E0070,D006,2025-02-16,2025-03-12,training_fee,1405.88,业务规范信息安全课程费,INV001991,approved,,,,,2025,0
R001992,BX2025001992,E0035,D005,2025-10-13,2025-11-18,travel_lodging,943.44,远航客户拜访行程住宿费,INV001992,approved,A,2,,,2025,0
R001993,BX2025001993,E0074,D001,2025-05-29,2025-06-16,travel_lodging,237.52,监管沟通事项赴杭州住宿费,INV001993,approved,B,1,,,2025,0
R001994,BX2025001994,E0029,D003,2025-01-29,2025-03-14,training_fee,2747.25,运营规范投行业务课程费,INV001994,approved,,,,,2025,0
R001995,BX2025001995,E0056,D005,2025-04-22,2025-05-12,office_supplies,278.64,项目交付资料用品费,INV001995,approved,,,,,2025,0
R001996,BX2025001996,E0077,D004,2025-03-11,2025-05-02,training_fee,2722.92,投行业务培训课程费,INV001996,approved,,,,,2025,0
R001997,BX2025001997,E0070,D006,2025-03-11,2025-05-09,local_transport,190.4,澄江现场支持交通费,INV001997,approved,A,,3,,2025,0
R001998,BX2025001998,E0040,D001,2025-12-25,2025-12-30,local_transport,41.2,投资银行部外勤走访市内交通费,INV001998,approved,C,,1,,2025,0
R001999,BX2025001999,E0062,D004,2025-03-20,2025-04-15,office_supplies,192.93,客户材料制作用品费,INV001999,approved,,,,,2025,0
R002000,BX2025002000,E0059,D006,2025-08-18,2025-10-08,communication,190.94,会议通知通讯费,INV002000,approved,,,,,2025,0
R002001,BX2025002001,E0073,D004,2025-12-24,2026-01-09,communication,194.81,会议通知通讯费,INV002001,approved,,,,,2025,0
R002002,BX2025002002,E0014,D009,2025-11-20,2026-01-05,travel_lodging,899.56,财务管理部跨部门协同赴杭州住宿费,INV002002,approved,B,2,,,2025,0
R002003,BX2025002003,E0024,D006,2025-01-30,2025-03-12,travel_lodging,853.24,上海分支机构培训支持住宿费,INV002003,approved,A,2,,,2025,0
R002004,BX2025002004,E0046,D001,2025-12-15,2025-12-28,travel_lodging,708.24,清源材料访谈期间住宿费,INV002004,approved,A,2,,,2025,0
R002005,BX2025002005,E0058,D007,2025-03-08,2025-04-17,office_supplies,417.67,项目底稿归档用品费,INV002005,approved,,,,,2025,0
R002006,BX2025002006,E0046,D001,2025-02-25,2025-03-05,communication,106.63,投资银行部员工通讯费报销,INV002006,approved,,,,,2025,0
R002007,BX2025002007,E0029,D003,2025-05-07,2025-06-29,training_fee,1600.47,参加客户服务专题培训费,INV002007,approved,,,,,2025,0
R002008,BX2025002008,E0066,D003,2025-08-24,2025-10-12,communication,217.01,清源进度跟踪通讯费,INV002008,approved,,,,,2025,0
R002009,BX2025002009,E0021,D002,2025-08-21,2025-09-28,travel_lodging,746.04,监管沟通事项赴上海住宿费,INV002009,approved,A,2,,,2025,0
