record_id,employee_id,department_id,expense_date,reimburse_date,expense_type,amount,city_tier,nights,days,participants,special_approval,status,budget_year,invoice_no,vendor_name,invoice_date,employee_level,emp_dept_id,department_name,annual_budget
R000517,E0030,D007,2025-05-12,2025-07-08,office_supplies,483.19,,,,,0,approved,2025,FP202500000517,"XX供应商3637",2025-05-12,X1,D007,"信息技术部",301500.0
R000237,E0057,D005,2025-05-24,2025-07-09,office_supplies,145.98,,,,,0,approved,2025,FP202500000237,"XX供应商9517",2025-05-24,E1,D005,"机构业务部",278540.94
R001681,E0051,D006,2025-05-27,2025-07-09,office_supplies,190.57,,,,,0,approved,2025,FP202500001681,"XX供应商8426",2025-05-27,E1,D006,"运营管理部",340961.75
R002326,E0018,D005,2025-05-20,2025-07-09,office_supplies,200.19,,,,,0,approved,2025,FP202500002326,"XX供应商9533",2025-05-20,M1,D005,"机构业务部",278540.94
R002697,E0044,D006,2025-06-13,2025-07-10,office_supplies,470.77,,,,,0,approved,2025,FP202500002697,"XX供应商9658",2025-06-13,D1,D006,"运营管理部",340961.75
R000484,E0076,D006,2025-06-04,2025-07-12,office_supplies,363.84,,,,,0,approved,2025,FP202500000484,"XX供应商3115",2025-06-04,E1,D006,"运营管理部",340961.75
R002516,E0032,D005,2025-06-21,2025-07-12,office_supplies,487.07,,,,,0,approved,2025,FP202500002516,"XX供应商8777",2025-06-21,E1,D005,"机构业务部",278540.94
R003460,E0024,D006,2025-05-26,2025-07-12,office_supplies,172.45,,,,,0,approved,2025,FP202500003460,"XX供应商8688",2025-05-26,E1,D006,"运营管理部",340961.75
R002485,E0059,D006,2025-05-20,2025-07-13,office_supplies,150.6,,,,,0,approved,2025,FP202500002485,"XX供应商9237",2025-05-20,E1,D006,"运营管理部",340961.75
R003374,E0044,D006,2025-07-10,2025-07-13,office_supplies,432.92,,,,,0,approved,2025,FP202500003374,"XX供应商1557",2025-07-10,D1,D006,"运营管理部",340961.75
R000206,E0043,D005,2025-06-20,2025-07-14,office_supplies,209.38,,,,,0,approved,2025,FP202500000206,"XX供应商6433",2025-06-20,E1,D005,"机构业务部",278540.94
R000738,E0047,D009,2025-06-02,2025-07-15,office_supplies,240.35,,,,,0,approved,2025,FP202500000738,"XX供应商3653",2025-06-02,E1,D009,"财务管理部",191300.0
R002769,E0069,D002,2025-07-13,2025-07-15,office_supplies,485.46,,,,,0,approved,2025,FP202500002769,"XX供应商6736",2025-07-13,M1,D002,"固定收益部",107785.42
R002970,E0079,D002,2025-07-12,2025-07-15,office_supplies,418.87,,,,,0,approved,2025,FP202500002970,"XX供应商9921",2025-07-12,M1,D002,"固定收益部",107785.42
R003577,E0040,D001,2025-06-15,2025-07-16,office_supplies,333.15,,,,,0,approved,2025,FP202500003577,"XX供应商7900",2025-06-15,D1,D001,"投资银行部",230395.17
R003859,E0042,D008,2025-05-20,2025-07-16,office_supplies,152.17,,,,,0,approved,2025,FP202500003859,"XX供应商1746",2025-05-20,M1,D008,"合规风控部",381600.0
R000834,E0062,D004,2025-07-11,2025-07-18,office_supplies,177.93,,,,,0,approved,2025,FP202500000834,"XX供应商7331",2025-07-11,E1,D004,"研究所",264890.39
R002384,E0036,D010,2025-05-30,2025-07-19,office_supplies,125.35,,,,,0,approved,2025,FP202500002384,"XX供应商7688",2025-05-30,E1,D010,"人力资源部",164500.0
R001227,E0016,D008,2025-06-08,2025-07-20,office_supplies,418.32,,,,,0,approved,2025,FP202500001227,"XX供应商8059",2025-06-08,M1,D008,"合规风控部",381600.0
R001758,E0024,D006,2025-06-26,2025-07-20,office_supplies,200.94,,,,,0,approved,2025,FP202500001758,"XX供应商6383",2025-06-26,E1,D006,"运营管理部",340961.75
R000580,E0026,D004,2025-07-01,2025-07-22,office_supplies,385.09,,,,,0,approved,2025,FP202500000580,"XX供应商6241",2025-07-01,E1,D004,"研究所",264890.39
R000702,E0043,D005,2025-07-08,2025-07-24,office_supplies,434.51,,,,,0,approved,2025,FP202500000702,"XX供应商7958",2025-07-08,E1,D005,"机构业务部",278540.94
R002179,E0054,D001,2025-06-06,2025-07-25,office_supplies,485.7,,,,,0,approved,2025,FP202500002179,"XX供应商1581",2025-06-06,E1,D001,"投资银行部",230395.17
R003001,E0038,D004,2025-07-09,2025-07-25,office_supplies,347.44,,,,,0,approved,2025,FP202500003001,"XX供应商6121",2025-07-09,M1,D004,"研究所",264890.39
R000693,E0050,D008,2025-07-20,2025-07-29,office_supplies,286.36,,,,,0,approved,2025,FP202500000693,"XX供应商2592",2025-07-20,X1,D008,"合规风控部",381600.0
R001283,E0026,D004,2025-06-20,2025-07-29,office_supplies,400.95,,,,,0,approved,2025,FP202500001283,"XX供应商5123",2025-06-20,E1,D004,"研究所",264890.39
R001972,E0056,D005,2025-06-27,2025-07-29,office_supplies,276.95,,,,,0,approved,2025,FP202500001972,"XX供应商6643",2025-06-27,D1,D005,"机构业务部",278540.94
R003734,E0021,D002,2025-07-22,2025-07-29,office_supplies,165.99,,,,,0,approved,2025,FP202500003734,"XX供应商3346",2025-07-22,E1,D002,"固定收益部",107785.42
R004075,E0065,D006,2025-06-12,2025-07-29,office_supplies,377.84,,,,,0,approved,2025,FP202500004075,"XX供应商3628",2025-06-12,E1,D006,"运营管理部",340961.75
R001296,E0073,D004,2025-07-26,2025-07-30,office_supplies,257.2,,,,,0,approved,2025,FP202500001296,"XX供应商7385",2025-07-26,E1,D004,"研究所",264890.39
R003466,E0035,D005,2025-06-09,2025-07-30,office_supplies,294.53,,,,,0,approved,2025,FP202500003466,"XX供应商6070",2025-06-09,M1,D005,"机构业务部",278540.94
R002824,E0077,D004,2025-07-23,2025-07-31,office_supplies,445.4,,,,,0,approved,2025,FP202500002824,"XX供应商3231",2025-07-23,E1,D004,"研究所",264890.39
R003223,E0032,D005,2025-06-18,2025-07-31,office_supplies,278.15,,,,,0,approved,2025,FP202500003223,"XX供应商1769",2025-06-18,E1,D005,"机构业务部",278540.94
R003630,E0023,D004,2025-07-01,2025-07-31,office_supplies,402.35,,,,,0,approved,2025,FP202500003630,"XX供应商5435",2025-07-01,M1,D004,"研究所",264890.39
R004110,E0032,D005,2025-06-18,2025-07-31,office_supplies,395.99,,,,,0,approved,2025,FP202500004110,"XX供应商3660",2025-06-18,E1,D005,"机构业务部",278540.94
R000565,E0032,D005,2025-06-23,2025-08-01,office_supplies,181.3,,,,,0,approved,2025,FP202500000565,"XX供应商2767",2025-06-23,E1,D005,"机构业务部",278540.94
R001915,E0040,D001,2025-06-18,2025-08-01,office_supplies,221.68,,,,,0,approved,2025,FP202500001915,"XX供应商2877",2025-06-18,D1,D001,"投资银行部",230395.17
R002335,E0059,D006,2025-06-09,2025-08-02,office_supplies,191.73,,,,,0,approved,2025,FP202500002335,"XX供应商5880",2025-06-09,E1,D006,"运营管理部",340961.75
R002944,E0058,D007,2025-07-06,2025-08-02,office_supplies,363.86,,,,,0,approved,2025,FP202500002944,"XX供应商9150",2025-07-06,E1,D007,"信息技术部",301500.0
R001064,E0027,D007,2025-06-17,2025-08-03,office_supplies,391.18,,,,,0,approved,2025,FP202500001064,"XX供应商7997",2025-06-17,D1,D007,"信息技术部",301500.0
R002866,E0044,D006,2025-07-28,2025-08-03,office_supplies,352.8,,,,,0,approved,2025,FP202500002866,"XX供应商9931",2025-07-28,D1,D006,"运营管理部",340961.75
R003288,E0053,D010,2025-06-15,2025-08-03,office_supplies,269.68,,,,,0,approved,2025,FP202500003288,"XX供应商4990",2025-06-15,E1,D010,"人力资源部",164500.0
R002779,E0039,D002,2025-07-28,2025-08-04,office_supplies,416.21,,,,,0,approved,2025,FP202500002779,"XX供应商2388",2025-07-28,E1,D002,"固定收益部",107785.42
R003986,E0036,D010,2025-07-24,2025-08-04,office_supplies,275.38,,,,,0,approved,2025,FP202500003986,"XX供应商4287",2025-07-24,E1,D010,"人力资源部",164500.0
R001168,E0042,D008,2025-07-04,2025-08-05,office_supplies,403.62,,,,,0,approved,2025,FP202500001168,"XX供应商9358",2025-07-04,M1,D008,"合规风控部",381600.0
R001216,E0036,D010,2025-06-16,2025-08-05,office_supplies,130.47,,,,,0,approved,2025,FP202500001216,"XX供应商4660",2025-06-16,E1,D010,"人力资源部",164500.0
R001397,E0022,D007,2025-07-27,2025-08-05,office_supplies,153.79,,,,,0,approved,2025,FP202500001397,"XX供应商3325",2025-07-27,D1,D007,"信息技术部",301500.0
R003280,E0062,D004,2025-07-29,2025-08-05,office_supplies,491.89,,,,,0,approved,2025,FP202500003280,"XX供应商4286",2025-07-29,E1,D004,"研究所",264890.39
R000307,E0021,D002,2025-06-15,2025-08-06,office_supplies,185.33,,,,,0,approved,2025,FP202500000307,"XX供应商1405",2025-06-15,E1,D002,"固定收益部",107785.42
R003364,E0077,D004,2025-06-11,2025-08-07,office_supplies,251.36,,,,,0,approved,2025,FP202500003364,"XX供应商5198",2025-06-11,E1,D004,"研究所",264890.39
R000019,E0057,D005,2025-07-15,2025-08-08,office_supplies,282.66,,,,,0,approved,2025,FP202500000019,"XX供应商5980",2025-07-15,E1,D005,"机构业务部",278540.94
R000436,E0026,D004,2025-06-23,2025-08-08,office_supplies,321.99,,,,,0,approved,2025,FP202500000436,"XX供应商5902",2025-06-23,E1,D004,"研究所",264890.39
R001527,E0017,D003,2025-07-27,2025-08-08,office_supplies,464.09,,,,,0,approved,2025,FP202500001527,"XX供应商3743",2025-07-27,D1,D003,"财富管理部",109772.07
R001620,E0018,D005,2025-06-19,2025-08-08,office_supplies,284.28,,,,,0,approved,2025,FP202500001620,"XX供应商6945",2025-06-19,M1,D005,"机构业务部",278540.94
R002299,E0079,D002,2025-06-22,2025-08-08,office_supplies,199.37,,,,,0,approved,2025,FP202500002299,"XX供应商7271",2025-06-22,M1,D002,"固定收益部",107785.42
R003118,E0078,D006,2025-06-09,2025-08-08,office_supplies,150.26,,,,,0,approved,2025,FP202500003118,"XX供应商6577",2025-06-09,E1,D006,"运营管理部",340961.75
R003322,E0021,D002,2025-06-13,2025-08-08,office_supplies,447.27,,,,,0,approved,2025,FP202500003322,"XX供应商6404",2025-06-13,E1,D002,"固定收益部",107785.42
R000259,E0046,D001,2025-07-24,2025-08-09,office_supplies,174.31,,,,,0,approved,2025,FP202500000259,"XX供应商9667",2025-07-24,E1,D001,"投资银行部",230395.17
R000501,E0074,D001,2025-07-30,2025-08-09,office_supplies,410.3,,,,,0,approved,2025,FP202500000501,"XX供应商3751",2025-07-30,E1,D001,"投资银行部",230395.17
R003114,E0050,D008,2025-07-18,2025-08-09,office_supplies,349.85,,,,,0,approved,2025,FP202500003114,"XX供应商3658",2025-07-18,X1,D008,"合规风控部",381600.0
R000288,E0066,D003,2025-06-26,2025-08-10,office_supplies,262.3,,,,,0,approved,2025,FP202500000288,"XX供应商7003",2025-06-26,M1,D003,"财富管理部",109772.07
R002499,E0034,D005,2025-07-08,2025-08-10,office_supplies,243.91,,,,,0,approved,2025,FP202500002499,"XX供应商5422",2025-07-08,E1,D005,"机构业务部",278540.94
R003882,E0072,D005,2025-06-24,2025-08-10,office_supplies,297.62,,,,,0,approved,2025,FP202500003882,"XX供应商2779",2025-06-24,M1,D005,"机构业务部",278540.94
R001649,E0024,D006,2025-07-07,2025-08-11,office_supplies,223.64,,,,,0,approved,2025,FP202500001649,"XX供应商9354",2025-07-07,E1,D006,"运营管理部",340961.75
R002270,E0067,D001,2025-07-18,2025-08-11,office_supplies,334.04,,,,,0,approved,2025,FP202500002270,"XX供应商8516",2025-07-18,M1,D001,"投资银行部",230395.17
R001303,E0070,D006,2025-07-21,2025-08-12,office_supplies,443.09,,,,,0,approved,2025,FP202500001303,"XX供应商3886",2025-07-21,E1,D006,"运营管理部",340961.75
R001575,E0053,D010,2025-07-13,2025-08-12,office_supplies,386.56,,,,,0,approved,2025,FP202500001575,"XX供应商1467",2025-07-13,E1,D010,"人力资源部",164500.0
R002341,E0060,D006,2025-07-17,2025-08-12,office_supplies,402.2,,,,,0,approved,2025,FP202500002341,"XX供应商8664",2025-07-17,E1,D006,"运营管理部",340961.75
R002532,E0022,D007,2025-06-25,2025-08-12,office_supplies,295.98,,,,,0,approved,2025,FP202500002532,"XX供应商4296",2025-06-25,D1,D007,"信息技术部",301500.0
R002773,E0027,D007,2025-06-30,2025-08-12,office_supplies,466.18,,,,,0,approved,2025,FP202500002773,"XX供应商2494",2025-06-30,D1,D007,"信息技术部",301500.0
R003036,E0041,D005,2025-08-08,2025-08-13,office_supplies,451.54,,,,,0,approved,2025,FP202500003036,"XX供应商6693",2025-08-08,E1,D005,"机构业务部",278540.94
R000410,E0062,D004,2025-06-20,2025-08-14,office_supplies,393.95,,,,,0,approved,2025,FP202500000410,"XX供应商2171",2025-06-20,E1,D004,"研究所",264890.39
R000631,E0054,D001,2025-08-12,2025-08-15,office_supplies,384.06,,,,,0,approved,2025,FP202500000631,"XX供应商3024",2025-08-12,E1,D001,"投资银行部",230395.17
R003099,E0050,D008,2025-06-27,2025-08-15,office_supplies,413.52,,,,,0,approved,2025,FP202500003099,"XX供应商1469",2025-06-27,X1,D008,"合规风控部",381600.0
R003664,E0047,D009,2025-08-02,2025-08-15,office_supplies,176.0,,,,,0,approved,2025,FP202500003664,"XX供应商9207",2025-08-02,E1,D009,"财务管理部",191300.0
R000023,E0068,D006,2025-07-23,2025-08-16,office_supplies,195.7,,,,,0,approved,2025,FP202500000023,"XX供应商8734",2025-07-23,E1,D006,"运营管理部",340961.75
R001023,E0035,D005,2025-07-04,2025-08-16,office_supplies,385.24,,,,,0,approved,2025,FP202500001023,"XX供应商5807",2025-07-04,M1,D005,"机构业务部",278540.94
R001734,E0046,D001,2025-08-04,2025-08-17,office_supplies,484.16,,,,,0,approved,2025,FP202500001734,"XX供应商2400",2025-08-04,E1,D001,"投资银行部",230395.17
R003984,E0048,D005,2025-07-21,2025-08-20,office_supplies,414.25,,,,,0,approved,2025,FP202500003984,"XX供应商8176",2025-07-21,M1,D005,"机构业务部",278540.94
R000868,E0021,D002,2025-07-15,2025-08-21,office_supplies,404.84,,,,,0,approved,2025,FP202500000868,"XX供应商2584",2025-07-15,E1,D002,"固定收益部",107785.42
R001775,E0050,D008,2025-08-03,2025-08-21,office_supplies,181.11,,,,,0,approved,2025,FP202500001775,"XX供应商2292",2025-08-03,X1,D008,"合规风控部",381600.0
R002905,E0053,D010,2025-06-28,2025-08-21,office_supplies,198.0,,,,,0,approved,2025,FP202500002905,"XX供应商2258",2025-06-28,E1,D010,"人力资源部",164500.0
R000295,E0015,D004,2025-08-01,2025-08-22,office_supplies,178.48,,,,,0,approved,2025,FP202500000295,"XX供应商3834",2025-08-01,E1,D004,"研究所",264890.39
R001005,E0016,D008,2025-08-08,2025-08-22,office_supplies,337.89,,,,,0,approved,2025,FP202500001005,"XX供应商3033",2025-08-08,M1,D008,"合规风控部",381600.0
R003874,E0016,D008,2025-07-08,2025-08-22,office_supplies,321.47,,,,,0,approved,2025,FP202500003874,"XX供应商1293",2025-07-08,M1,D008,"合规风控部",381600.0
R004130,E0039,D002,2025-07-07,2025-08-22,office_supplies,435.61,,,,,0,approved,2025,FP202500004130,"XX供应商8879",2025-07-07,E1,D002,"固定收益部",107785.42
R000494,E0016,D008,2025-07-20,2025-08-23,office_supplies,377.06,,,,,0,approved,2025,FP202500000494,"XX供应商9674",2025-07-20,M1,D008,"合规风控部",381600.0
R001969,E0078,D006,2025-07-03,2025-08-23,office_supplies,347.75,,,,,0,approved,2025,FP202500001969,"XX供应商9443",2025-07-03,E1,D006,"运营管理部",340961.75
R000309,E0073,D004,2025-07-11,2025-08-24,office_supplies,420.59,,,,,0,approved,2025,FP202500000309,"XX供应商9774",2025-07-11,E1,D004,"研究所",264890.39
R002351,E0033,D001,2025-08-17,2025-08-24,office_supplies,132.39,,,,,0,approved,2025,FP202500002351,"XX供应商1247",2025-08-17,E1,D001,"投资银行部",230395.17
R003152,E0015,D004,2025-07-22,2025-08-24,office_supplies,399.87,,,,,0,approved,2025,FP202500003152,"XX供应商2878",2025-07-22,E1,D004,"研究所",264890.39
R003888,E0071,D010,2025-08-15,2025-08-24,office_supplies,135.65,,,,,0,approved,2025,FP202500003888,"XX供应商4244",2025-08-15,E1,D010,"人力资源部",164500.0
R000725,E0059,D006,2025-07-11,2025-08-25,office_supplies,151.71,,,,,0,approved,2025,FP202500000725,"XX供应商3156",2025-07-11,E1,D006,"运营管理部",340961.75
R000794,E0043,D005,2025-07-14,2025-08-26,office_supplies,273.4,,,,,0,approved,2025,FP202500000794,"XX供应商8313",2025-07-14,E1,D005,"机构业务部",278540.94
R000340,E0044,D006,2025-08-19,2025-08-27,office_supplies,453.78,,,,,0,approved,2025,FP202500000340,"XX供应商2918",2025-08-19,D1,D006,"运营管理部",340961.75
R002571,E0067,D001,2025-08-17,2025-08-27,office_supplies,239.59,,,,,0,approved,2025,FP202500002571,"XX供应商9494",2025-08-17,M1,D001,"投资银行部",230395.17
R000356,E0063,D004,2025-07-13,2025-08-28,office_supplies,391.15,,,,,0,approved,2025,FP202500000356,"XX供应商9778",2025-07-13,E1,D004,"研究所",264890.39
R001883,E0037,D008,2025-08-23,2025-08-28,office_supplies,286.02,,,,,0,approved,2025,FP202500001883,"XX供应商2529",2025-08-23,E1,D008,"合规风控部",381600.0
R003927,E0049,D006,2025-07-04,2025-08-28,office_supplies,162.02,,,,,0,approved,2025,FP202500003927,"XX供应商8114",2025-07-04,E1,D006,"运营管理部",340961.75
R003671,E0071,D010,2025-08-03,2025-08-30,office_supplies,330.09,,,,,0,approved,2025,FP202500003671,"XX供应商1189",2025-08-03,E1,D010,"人力资源部",164500.0
R000538,E0055,D004,2025-07-26,2025-08-31,office_supplies,273.37,,,,,0,approved,2025,FP202500000538,"XX供应商4615",2025-07-26,D1,D004,"研究所",264890.39
R001763,E0019,D006,2025-07-11,2025-08-31,office_supplies,411.79,,,,,0,approved,2025,FP202500001763,"XX供应商8485",2025-07-11,M1,D006,"运营管理部",340961.75
R002716,E0017,D003,2025-07-12,2025-09-01,office_supplies,324.45,,,,,0,approved,2025,FP202500002716,"XX供应商9557",2025-07-12,D1,D003,"财富管理部",109772.07
R002834,E0020,D008,2025-08-31,2025-09-01,office_supplies,444.49,,,,,0,approved,2025,FP202500002834,"XX供应商8328",2025-08-31,E1,D008,"合规风控部",381600.0
R000117,E0030,D007,2025-07-16,2025-09-03,office_supplies,450.95,,,,,0,approved,2025,FP202500000117,"XX供应商8795",2025-07-16,X1,D007,"信息技术部",301500.0
R003494,E0074,D001,2025-08-15,2025-09-03,office_supplies,352.88,,,,,0,approved,2025,FP202500003494,"XX供应商2716",2025-08-15,E1,D001,"投资银行部",230395.17
R000533,E0074,D001,2025-07-18,2025-09-05,office_supplies,491.34,,,,,0,approved,2025,FP202500000533,"XX供应商9257",2025-07-18,E1,D001,"投资银行部",230395.17
R001955,E0021,D002,2025-08-02,2025-09-05,office_supplies,320.59,,,,,0,approved,2025,FP202500001955,"XX供应商4976",2025-08-02,E1,D002,"固定收益部",107785.42
R000832,E0015,D004,2025-08-31,2025-09-06,office_supplies,209.53,,,,,0,approved,2025,FP202500000832,"XX供应商1641",2025-08-31,E1,D004,"研究所",264890.39
R001975,E0019,D006,2025-07-15,2025-09-08,office_supplies,178.94,,,,,0,approved,2025,FP202500001975,"XX供应商3679",2025-07-15,M1,D006,"运营管理部",340961.75
R002435,E0033,D001,2025-07-15,2025-09-08,office_supplies,214.42,,,,,0,approved,2025,FP202500002435,"XX供应商5797",2025-07-15,E1,D001,"投资银行部",230395.17
R003070,E0029,D003,2025-08-14,2025-09-08,office_supplies,253.86,,,,,0,approved,2025,FP202500003070,"XX供应商6041",2025-08-14,M1,D003,"财富管理部",109772.07
R000002,E0050,D008,2025-08-19,2025-09-09,office_supplies,423.79,,,,,0,approved,2025,FP202500000002,"XX供应商7753",2025-08-19,X1,D008,"合规风控部",381600.0
R001405,E0021,D002,2025-09-07,2025-09-09,office_supplies,197.76,,,,,0,approved,2025,FP202500001405,"XX供应商7226",2025-09-07,E1,D002,"固定收益部",107785.42
R002432,E0080,D009,2025-09-08,2025-09-10,office_supplies,467.15,,,,,0,approved,2025,FP202500002432,"XX供应商8756",2025-09-08,E1,D009,"财务管理部",191300.0
R000522,E0026,D004,2025-08-10,2025-09-11,office_supplies,277.08,,,,,0,approved,2025,FP202500000522,"XX供应商8496",2025-08-10,E1,D004,"研究所",264890.39
R000856,E0034,D005,2025-07-14,2025-09-11,office_supplies,318.41,,,,,0,approved,2025,FP202500000856,"XX供应商1309",2025-07-14,E1,D005,"机构业务部",278540.94
R001721,E0019,D006,2025-07-28,2025-09-12,office_supplies,301.54,,,,,0,approved,2025,FP202500001721,"XX供应商4238",2025-07-28,M1,D006,"运营管理部",340961.75
R000605,E0035,D005,2025-07-22,2025-09-13,office_supplies,320.24,,,,,0,approved,2025,FP202500000605,"XX供应商2899",2025-07-22,M1,D005,"机构业务部",278540.94
